566.4883720930233,288.3255813953488,566.4883720930233,330.1860465116279,831.6046511627907,330.1860465116279,833.9302325581396,288.3255813953488 4300191130
906.0232558139535,269.72093023255815,908.3488372093024,306.93023255813955,1343.2325581395348,311.5813953488372,1340.906976744186,272.04651162790697 湖南增值税专用发票
519.9767441860465,346.4651162790698,522.3023255813954,376.69767441860466,640.9069767441861,379.0232558139535,640.9069767441861,344.13953488372096 机器编号：
519.9767441860465,383.6744186046512,522.3023255813954,416.2325581395349,740.9069767441861,413.90697674418607,740.9069767441861,390.6511627906977 889902226964
1487.418604651163,299.95348837209303,1487.418604651163,346.4651162790698,1719.9767441860465,344.13953488372096,1717.6511627906978,297.6279069767442 03514324
1726.953488372093,316.2325581395349,1724.6279069767443,341.8139534883721,1864.1627906976744,339.48837209302326,1861.8372093023256,313.90697674418607 4300191130
1706.0232558139535,339.48837209302326,1710.6744186046512,374.37209302325584,1854.860465116279,372.04651162790697,1854.860465116279,344.13953488372096 03514324
1475.7906976744187,383.6744186046512,1473.46511627907,413.90697674418607,1608.3488372093022,413.90697674418607,1608.3488372093022,381.34883720930236 开票日期：
1622.3023255813953,386.0,1622.3023255813953,411.5813953488372,1822.3023255813953,413.90697674418607,1829.2790697674418,383.6744186046512 2019年09月15日
468.81395348837214,427.8604651162791,464.1627906976744,458.093023255814,640.9069767441861,462.74418604651163,640.9069767441861,437.16279069767444 名称：
461.8372093023256,953.4418604651163,459.51162790697674,979.0232558139535,640.9069767441861,981.3488372093024,638.5813953488372,953.4418604651163 名称：
459.51162790697674,467.3953488372093,459.51162790697674,497.6279069767442,647.8837209302326,502.2790697674419,647.8837209302326,469.72093023255815 纳税人识别号：
457.18604651162786,986.0,457.18604651162786,1016.2325581395348,643.232558139535,1013.9069767441861,645.5581395348837,983.6744186046511 纳税人识别号：
461.8372093023256,504.6046511627907,461.8372093023256,539.4883720930233,643.232558139535,532.5116279069767,645.5581395348837,506.93023255813955 地址、电话：
