527.2307692307692,426.5897435897436,527.2307692307692,480.4358974358974,793.8974358974359,472.7435897435897,793.8974358974359,431.71794871794873 4300191130
1737.4871794871794,462.48717948717945,1737.4871794871794,493.2564102564102,1878.5128205128206,495.8205128205128,1873.3846153846152,470.1794871794872 4300191130
1506.7179487179487,449.66666666666663,1506.7179487179487,493.2564102564102,1742.6153846153845,498.38461538461536,1742.6153846153845,452.2307692307692 03699977
1704.1538461538462,490.6923076923077,1704.1538461538462,516.3333333333334,1865.6923076923076,529.1538461538462,1868.2564102564102,498.38461538461536 03699977
881.0769230769231,400.94871794871796,878.5128205128204,449.66666666666663,1340.051282051282,462.48717948717945,1345.179487179487,406.07692307692304 湖南增值税专用发票
465.6923076923076,488.12820512820514,465.6923076923076,518.8974358974359,599.025641025641,524.025641025641,599.025641025641,493.2564102564102 机器编号：
465.6923076923076,529.1538461538462,465.6923076923076,562.4871794871794,704.1538461538461,570.1794871794872,701.5897435897435,534.2820512820513 889902226964
1475.9487179487178,531.7179487179487,1473.3846153846152,562.4871794871794,1609.2820512820513,570.1794871794872,1609.2820512820513,534.2820512820513 开票日期：
1619.5384615384614,536.8461538461538,1619.5384615384614,567.6153846153846,1834.923076923077,575.3076923076923,1834.923076923077,541.974358974359 2020年01月02日
411.8461538461538,577.8717948717948,411.8461538461538,608.6410256410256,593.8974358974359,616.3333333333333,588.7692307692307,577.8717948717948 名称：
591.3333333333333,583.0,591.3333333333333,613.7692307692307,968.2564102564102,618.8974358974359,963.1282051282051,590.6923076923076 国网湖南省电力有限公司物资公司
404.1538461538462,616.3333333333333,409.28205128205127,647.1025641025641,596.4615384615385,652.2307692307692,593.8974358974359,616.3333333333333 纳税人识别号：
619.5384615384615,616.3333333333333,619.5384615384615,649.6666666666666,983.6410256410256,657.3589743589744,983.6410256410256,626.5897435897435 914301000558414990
406.71794871794873,657.3589743589744,406.71794871794873,688.1282051282051,596.4615384615385,693.2564102564103,593.8974358974359,659.9230769230769 地址、电话：
588.7692307692307,659.9230769230769,591.3333333333333,690.6923076923076,1068.2564102564102,698.3846153846154,1068.2564102564102,670.1794871794872 湖南省长沙市新韶东路395号0731-85336174
409.28205128205127,690.6923076923076,409.28205128205127,718.8974358974359,588.7692307692307,726.5897435897435,588.7692307692307,700.9487179487179 开户行及账号：
593.8974358974359,695.8205128205128,591.3333333333333,729.1538461538461,1178.5128205128206,739.4102564102564,1178.5128205128206,711.2051282051282 中国建设银行股份有限公司长沙长岭支行43001791061069882007-0120
383.64102564102564,736.8461538461538,383.64102564102564,767.6153846153846,706.7179487179487,772.7435897435897,711.8461538461538,736.8461538461538 货物或应税劳务、服务名称
352.87179487179486,765.051282051282,347.7435897435897,798.3846153846154,686.2051282051282,803.5128205128204,688.7692307692307,767.6153846153846 *非金属矿物制品*非预应力锥形水泥杆
773.3846153846154,744.5384615384615,773.3846153846154,770.1794871794872,904.1538461538462,775.3076923076923,901.5897435897436,747.1025641025641 规格型号
747.7435897435897,772.7435897435897,745.1794871794872,806.0769230769231,893.8974358974358,813.7692307692307,893.8974358974358,777.8717948717948 非YB190*10
947.7435897435896,752.2307692307692,952.8717948717949,775.3076923076923,1019.5384615384614,772.7435897435897,1022.102564102564,744.5384615384615 单位
940.051282051282,780.4358974358975,940.051282051282,808.6410256410256,973.3846153846152,813.7692307692307,978.5128205128206,783.0 根
1055.4358974358975,749.6666666666666,1058.0,777.8717948717948,1152.871794871795,775.3076923076923,1152.871794871795,749.6666666666666 数量
1147.7435897435896,775.3076923076923,1150.3076923076922,816.3333333333333,1186.2051282051282,816.3333333333333,1181.076923076923,780.4358974358975 8
1214.4102564102564,752.2307692307692,1214.4102564102564,783.0,1304.1538461538462,785.5641025641025,1299.0256410256409,752.2307692307692 单价
1234.923076923077,783.0,1232.3589743589744,816.3333333333333,1340.051282051282,813.7692307692307,1334.923076923077,775.3076923076923 1623.28
1393.8974358974358,754.7948717948718,1393.8974358974358,783.0,1509.2820512820513,783.0,1509.2820512820513,754.7948717948718 金额
