259.27777777777777,62.111111111111114,255.11111111111114,101.0,469.0,99.61111111111111,467.61111111111114,62.111111111111114 4100181130
535.6666666666667,38.5,537.0555555555555,74.61111111111111,882.8888888888889,73.22222222222223,887.0555555555555,32.94444444444444 河南增值税专用发票
1184.2777777777778,81.55555555555557,1185.6666666666667,102.38888888888889,1285.6666666666667,102.38888888888889,1285.6666666666667,84.33333333333334 4100181130
1169.0,106.55555555555557,1171.7777777777778,128.77777777777777,1284.2777777777778,128.77777777777777,1284.2777777777778,105.16666666666669 03165183
987.0555555555555,131.55555555555557,987.0555555555555,157.94444444444446,1092.611111111111,160.72222222222223,1092.611111111111,132.94444444444446 开票日期：
1107.888888888889,137.11111111111111,1109.2777777777778,160.72222222222223,1266.2222222222222,163.5,1264.8333333333335,134.33333333333334 2018年03月29日
177.33333333333334,176.0,177.33333333333334,198.22222222222223,309.27777777777777,202.38888888888889,309.27777777777777,180.16666666666669 名称：
321.77777777777777,181.55555555555557,323.1666666666667,205.16666666666669,578.7222222222223,212.11111111111114,580.1111111111111,187.11111111111111 九州通医药集团股份有限公司
177.33333333333334,207.94444444444446,178.72222222222223,231.55555555555554,314.83333333333337,235.72222222222223,310.6666666666667,212.11111111111114 纳税人识别号：
337.05555555555554,213.5,337.05555555555554,237.11111111111114,652.3333333333334,241.27777777777777,653.7222222222223,216.27777777777777 9142000071451795XA
174.55555555555557,244.05555555555554,173.16666666666669,267.6666666666667,310.6666666666667,267.6666666666667,310.6666666666667,244.05555555555554 地址、电话：
320.3888888888889,242.66666666666669,319.0,270.44444444444446,757.8888888888889,271.83333333333337,756.5,248.22222222222223 湖北省武汉市汉阳区龙阳大道特8号4008004488-8791
173.16666666666669,271.83333333333337,173.16666666666669,295.44444444444446,313.44444444444446,298.22222222222223,313.44444444444446,273.22222222222223 开户行及账号：
320.3888888888889,276.0,319.0,301.0,723.1666666666667,305.1666666666667,724.5555555555555,281.55555555555554 汉口银行龙阳大道支行023020120108000027
834.2777777777778,191.2777777777778,834.2777777777778,213.5,1244.0,219.05555555555554,1244.0,195.44444444444446 /10<005856957*44-+-62-8*468
835.6666666666667,214.8888888888889,835.6666666666667,239.8888888888889,1242.611111111111,242.66666666666669,1242.611111111111,219.05555555555554 28->/>7<86408*581144>*36506
834.2777777777778,241.27777777777777,832.8888888888889,263.5,1244.0,264.8888888888889,1244.0,244.05555555555554 7*66254>16</+4987*039++<<>>
832.8888888888889,266.27777777777777,834.2777777777778,291.27777777777777,1239.8333333333335,294.05555555555554,1242.611111111111,263.5 *6606+9>/-0+870*95495-526+1
155.11111111111111,303.77777777777777,153.72222222222223,330.1666666666667,400.94444444444446,334.33333333333337,402.33333333333337,309.33333333333337 货物或应税劳务、服务名称
132.88888888888889,341.27777777777777,132.88888888888889,362.11111111111114,417.61111111111114,366.27777777777777,419.0,339.8888888888889 *化学药品制剂*盐酸西替利嗪滴
134.27777777777777,364.8888888888889,134.27777777777777,388.5,242.61111111111111,388.5,241.22222222222223,366.27777777777777 剂(仙特明)
455.11111111111114,306.55555555555554,455.11111111111114,332.94444444444446,546.7777777777778,335.72222222222223,550.9444444444445,306.55555555555554 规格型号
423.1666666666667,341.27777777777777,421.77777777777777,360.72222222222223,509.2777777777778,363.5,509.2777777777778,342.6666666666667 5ml:50mg
594.0,307.94444444444446,594.0,334.33333333333337,632.8888888888889,334.33333333333337,634.2777777777778,309.33333333333337 单位
592.6111111111111,339.8888888888889,592.6111111111111,366.27777777777777,621.7777777777778,367.6666666666667,621.7777777777778,341.27777777777777 支
678.7222222222223,305.1666666666667,678.7222222222223,332.94444444444446,741.2222222222223,332.94444444444446,741.2222222222223,307.94444444444446 数量
721.7777777777778,341.27777777777777,719.0,367.6666666666667,759.2777777777778,367.6666666666667,759.2777777777778,342.6666666666667 352
798.1666666666667,307.94444444444446,798.1666666666667,331.55555555555554,852.3333333333334,332.94444444444446,853.7222222222223,309.33333333333337 单价
777.3333333333334,341.27777777777777,780.1111111111111,364.8888888888889,881.5,367.6666666666667,881.5,345.44444444444446 20.1709375
932.8888888888889,307.94444444444446,932.8888888888889,332.94444444444446,1020.3888888888889,334.33333333333337,1019.0,307.94444444444446 金额
982.8888888888889,341.27777777777777,982.8888888888889,369.05555555555554,1053.7222222222222,369.05555555555554,1055.111111111111,344.05555555555554 7100.17
1069.0,309.33333333333337,1071.7777777777778,335.72222222222223,1114.8333333333335,335.72222222222223,1116.2222222222222,309.33333333333337 税率
1074.5555555555557,341.27777777777777,1074.5555555555557,364.8888888888889,1114.8333333333335,364.8888888888889,1114.8333333333335,341.27777777777777 17%
1173.1666666666667,309.33333333333337,1173.1666666666667,334.33333333333337,1252.3333333333335,337.11111111111114,1252.3333333333335,313.5 税额
1213.4444444444446,345.44444444444446,1214.8333333333335,367.6666666666667,1282.888888888889,367.6666666666667,1282.888888888889,346.83333333333337 1207.03
205.11111111111111,534.3333333333334,203.72222222222223,560.7222222222223,344.0,562.1111111111111,344.0,537.1111111111111 合计
932.8888888888889,537.1111111111111,937.0555555555555,567.6666666666667,1055.111111111111,566.2777777777778,1055.111111111111,539.8888888888889 ￥7100.17
1164.8333333333335,539.8888888888889,1166.2222222222222,567.6666666666667,1288.4444444444446,566.2777777777778,1289.8333333333335,544.0555555555555 ￥1207.03
189.83333333333334,576.0,191.22222222222223,603.7777777777778,364.83333333333337,602.3888888888889,364.83333333333337,578.7777777777778 价税合计（大写）
444.0,576.0,444.0,606.5555555555555,703.7222222222223,606.5555555555555,700.9444444444445,584.3333333333334 捌仟叁佰零柒圆贰角整
967.6111111111112,577.3888888888889,969.0,607.9444444444445,1045.388888888889,607.9444444444445,1042.611111111111,573.2222222222223 小写
1049.5555555555557,577.3888888888889,1052.3333333333335,606.5555555555555,1196.7777777777778,605.1666666666667,1195.388888888889,578.7777777777778 ￥8307.20
173.16666666666669,617.6666666666667,173.16666666666669,645.4444444444445,313.44444444444446,646.8333333333334,312.05555555555554,621.8333333333334 名称：
320.3888888888889,620.4444444444445,319.0,651.0,545.3888888888889,655.1666666666667,544.0,620.4444444444445 河南九州通医药有限公司
173.16666666666669,649.6111111111111,173.16666666666669,666.2777777777778,313.44444444444446,673.2222222222223,310.6666666666667,648.2222222222223 纳税人识别号：
341.22222222222223,649.6111111111111,341.22222222222223,677.3888888888889,653.7222222222223,678.7777777777778,655.1111111111111,656.5555555555555 914101007126437846
173.16666666666669,671.8333333333334,170.38888888888889,698.2222222222223,307.8888888888889,702.3888888888889,310.6666666666667,676.0 地址、电话：
317.61111111111114,681.5555555555555,319.0,706.5555555555555,780.1111111111111,709.3333333333334,780.1111111111111,680.1666666666667 郑州经济技术开发区第九大街88号 0371-58623072
170.38888888888889,701.0,173.16666666666669,728.7777777777778,306.5,730.1666666666667,309.27777777777777,703.7777777777778 开户行及账号：
316.22222222222223,709.3333333333334,313.44444444444446,737.1111111111111,764.8333333333334,734.3333333333334,764.8333333333334,713.5 中信银行郑州分行营业部 7391010182200182427
138.44444444444446,738.5,135.66666666666669,766.2777777777778,225.94444444444446,767.6666666666667,224.55555555555557,735.7222222222223 收款人：
225.94444444444446,737.1111111111111,225.94444444444446,767.6666666666667,260.6666666666667,762.1111111111111,266.22222222222223,735.7222222222223 王爽
469.0,734.3333333333334,470.3888888888889,763.5,530.1111111111111,766.2777777777778,531.5,739.8888888888889 复核：
528.7222222222223,738.5,528.7222222222223,762.1111111111111,598.1666666666667,764.8888888888889,599.5555555555555,739.8888888888889 高俊杰
724.5555555555555,737.1111111111111,724.5555555555555,760.7222222222223,810.6666666666667,764.8888888888889,813.4444444444445,737.1111111111111 开票人：
813.4444444444445,739.8888888888889,816.2222222222223,760.7222222222223,856.5,763.5,857.8888888888889,739.8888888888889 李倩
996.7777777777778,738.5,996.7777777777778,764.8888888888889,1157.888888888889,766.2777777777778,1156.5,738.5 销售方：（章）
