650.0,140.66666666666669,643.3333333333334,227.33333333333337,1170.0,237.33333333333337,1170.0,147.33333333333337 4100193130
2940.0,194.0,2950.0,257.33333333333337,3176.666666666667,257.33333333333337,3173.3333333333335,200.66666666666669 4100193130
1320.0,84.0,1326.6666666666667,190.66666666666669,2186.666666666667,194.0,2186.666666666667,90.66666666666669 河南增值税专用发票
2896.666666666667,247.33333333333337,2900.0,320.6666666666667,3186.666666666667,324.0,3183.3333333333335,267.33333333333337 05642338
2453.3333333333335,330.6666666666667,2456.666666666667,404.0,2716.666666666667,404.0,2713.3333333333335,347.33333333333337 开票日期：
2750.0,340.6666666666667,2756.666666666667,394.0,3136.666666666667,404.0,3133.3333333333335,337.33333333333337 2019年11月04日
423.33333333333337,414.0,423.33333333333337,464.0,763.3333333333334,477.33333333333337,763.3333333333334,427.33333333333337 名称：
406.6666666666667,1507.3333333333335,403.33333333333337,1554.0,750.0,1560.6666666666667,746.6666666666667,1510.6666666666667 名称：
420.0,487.33333333333337,423.33333333333337,547.3333333333334,773.3333333333334,557.3333333333334,773.3333333333334,500.66666666666674 纳税人识别号：
393.33333333333337,1570.6666666666667,390.0,1627.3333333333335,746.6666666666667,1630.6666666666667,753.3333333333334,1577.3333333333335 纳税人识别号：
410.0,560.6666666666667,410.0,610.6666666666667,766.6666666666667,630.6666666666667,766.6666666666667,564.0 地址、电话：
396.6666666666667,1637.3333333333335,393.33333333333337,1687.3333333333335,746.6666666666667,1700.6666666666667,746.6666666666667,1640.6666666666667 地址、电话：
410.0,630.6666666666667,410.0,687.3333333333334,773.3333333333334,710.6666666666667,776.6666666666667,657.3333333333334 开户行及账号：
393.33333333333337,1697.3333333333335,386.6666666666667,1754.0,753.3333333333334,1764.0,750.0,1710.6666666666667 开户行及账号：
800.0,420.66666666666674,796.6666666666667,477.33333333333337,1450.0,494.0,1450.0,437.33333333333337 九州通医药集团股份有限公司
843.3333333333334,497.33333333333337,846.6666666666667,560.6666666666667,1626.6666666666667,577.3333333333334,1623.3333333333335,520.6666666666667 9142000071451795XA
790.0,567.3333333333334,793.3333333333334,630.6666666666667,1873.3333333333335,660.6666666666667,1870.0,607.3333333333334 湖北省武汉市汉阳区龙阳大道特8号4008004488-8791
793.3333333333334,650.6666666666667,796.6666666666667,710.6666666666667,1786.6666666666667,730.6666666666667,1793.3333333333335,687.3333333333334 汉口银行龙阳大道支行023020120108000027
366.6666666666667,727.3333333333334,366.6666666666667,787.3333333333334,990.0,797.3333333333334,990.0,747.3333333333334 货物或应税劳务、服务名称
1140.0,740.6666666666667,1146.6666666666667,804.0,1353.3333333333335,804.0,1360.0,737.3333333333334 规格型号
1476.6666666666667,750.6666666666667,1476.6666666666667,807.3333333333334,1566.6666666666667,810.6666666666667,1570.0,754.0 单位
1680.0,754.0,1686.6666666666667,814.0,1833.3333333333335,814.0,1830.0,760.6666666666667 数量
1976.6666666666667,757.3333333333334,1976.6666666666667,810.6666666666667,2116.666666666667,820.6666666666667,2116.666666666667,767.3333333333334 单价
2313.3333333333335,767.3333333333334,2313.3333333333335,824.0,2523.3333333333335,820.6666666666667,2523.3333333333335,764.0 金额
2663.3333333333335,774.0,2666.666666666667,827.3333333333334,2760.0,824.0,2766.666666666667,774.0 税率
2666.666666666667,837.3333333333334,2673.3333333333335,884.0,2753.3333333333335,894.0,2750.0,834.0 13%
2673.3333333333335,894.0,2670.0,947.3333333333335,2750.0,954.0,2750.0,897.3333333333334 13%
2670.0,950.6666666666667,2670.0,997.3333333333335,2753.3333333333335,1014.0,2753.3333333333335,960.6666666666667 13%
2666.666666666667,1020.6666666666667,2666.666666666667,1060.6666666666667,2746.666666666667,1060.6666666666667,2750.0,1007.3333333333335 13%
2676.666666666667,1070.6666666666667,2680.0,1120.6666666666667,2750.0,1124.0,2750.0,1060.6666666666667 13%
2900.0,774.0,2903.3333333333335,830.6666666666667,3090.0,837.3333333333334,3090.0,790.6666666666667 税额
483.33333333333337,1300.6666666666667,483.33333333333337,1350.6666666666667,846.6666666666667,1357.3333333333335,846.6666666666667,1300.6666666666667 合计
440.0,1394.0,440.0,1454.0,886.6666666666667,1457.3333333333335,883.3333333333334,1397.3333333333335 价税合计（大写）
780.0,1500.6666666666667,780.0,1554.0,1333.3333333333335,1550.6666666666667,1336.6666666666667,1497.3333333333335 河南九州通医药有限公司
850.0,1560.6666666666667,846.6666666666667,1630.6666666666667,1623.3333333333335,1630.6666666666667,1630.0,1574.0 914101007126437846
786.6666666666667,1634.0,783.3333333333334,1694.0,1950.0,1700.6666666666667,1943.3333333333335,1647.3333333333335 郑州经济技术开发区第九大街88号 0371-58623072
783.3333333333334,1710.6666666666667,780.0,1760.6666666666667,1886.6666666666667,1777.3333333333335,1896.6666666666667,1720.6666666666667 中信银行郑州分行营业部 7391010182200182427
313.33333333333337,1794.0,316.6666666666667,1850.6666666666667,543.3333333333334,1847.3333333333335,540.0,1800.6666666666667 收款人：
546.6666666666667,1780.6666666666667,553.3333333333334,1830.6666666666667,663.3333333333334,1837.3333333333335,666.6666666666667,1777.3333333333335 王爽
1153.3333333333335,1784.0,1160.0,1860.6666666666667,1326.6666666666667,1850.6666666666667,1320.0,1797.3333333333335 复核：
1320.0,1774.0,1330.0,1837.3333333333335,1496.6666666666667,1847.3333333333335,1496.6666666666667,1784.0 王正伟
1796.6666666666667,1790.6666666666667,1803.3333333333335,1870.6666666666667,2010.0,1867.3333333333335,2006.6666666666667,1804.0 开票人：
2026.666666666667,1794.0,2033.3333333333335,1844.0,2126.666666666667,1850.6666666666667,2130.0,1794.0 郭敏
2463.3333333333335,1804.0,2463.3333333333335,1877.3333333333335,2863.3333333333335,1884.0,2860.0,1814.0 销售方：（章）
1106.6666666666667,1380.6666666666667,1116.6666666666667,1454.0,1893.3333333333335,1450.6666666666667,1883.3333333333335,1397.3333333333335 肆万零柒佰陆拾捌圆柒角陆分
2393.3333333333335,1410.6666666666667,2406.666666666667,1477.3333333333335,2576.666666666667,1484.0,2580.0,1407.3333333333335 （小写）
2610.0,1410.6666666666667,2610.0,1474.0,2993.3333333333335,1477.3333333333335,2990.0,1417.3333333333335 ￥40768.76
3003.3333333333335,847.3333333333334,3010.0,897.3333333333334,3186.666666666667,904.0,3183.3333333333335,854.0 2153.63
3023.3333333333335,907.3333333333334,3026.666666666667,954.0,3183.3333333333335,954.0,3183.3333333333335,904.0 853.24
3026.666666666667,954.0,3026.666666666667,1014.0,3183.3333333333335,1020.6666666666667,3183.3333333333335,957.3333333333335 517.12
3023.3333333333335,1010.6666666666667,3030.0,1064.0,3173.3333333333335,1067.3333333333335,3173.3333333333335,1017.3333333333335 359.11
3023.3333333333335,1077.3333333333335,3023.3333333333335,1120.6666666666667,3180.0,1137.3333333333335,3180.0,1067.3333333333335 807.11
2413.3333333333335,830.6666666666667,2413.3333333333335,890.6666666666667,2613.3333333333335,890.6666666666667,2613.3333333333335,844.0 16566.37
2440.0,894.0,2443.3333333333335,947.3333333333335,2616.666666666667,947.3333333333335,2606.666666666667,894.0 6563.38
2436.666666666667,947.3333333333335,2436.666666666667,997.3333333333335,2593.3333333333335,1007.3333333333335,2616.666666666667,957.3333333333335 3977.84
2433.3333333333335,1010.6666666666667,2436.666666666667,1050.6666666666667,2616.666666666667,1064.0,2610.0,1000.6666666666667 2762.39
2440.0,1064.0,2436.666666666667,1130.6666666666667,2616.666666666667,1124.0,2610.0,1067.3333333333335 6208.57
2293.3333333333335,1310.6666666666667,2280.0,1367.3333333333335,2620.0,1370.6666666666667,2620.0,1317.3333333333335 ￥36078.55
2886.666666666667,1314.0,2900.0,1380.6666666666667,3176.666666666667,1387.3333333333335,3183.3333333333335,1320.6666666666667 ￥4690.21
1926.6666666666667,824.0,1923.3333333333335,877.3333333333334,2180.0,880.6666666666667,2186.666666666667,837.3333333333334 86.283177083
1913.3333333333335,884.0,1916.6666666666667,930.6666666666667,2183.3333333333335,940.6666666666667,2183.3333333333335,884.0 67.66371134
1926.6666666666667,940.6666666666667,1926.6666666666667,984.0,2193.3333333333335,997.3333333333335,2190.0,947.3333333333335 55.247777778
2000.0,997.3333333333335,2010.0,1054.0,2173.3333333333335,1050.6666666666667,2173.3333333333335,1004.0 55.2478
1923.3333333333335,1060.6666666666667,1923.3333333333335,1110.6666666666667,2176.666666666667,1107.3333333333335,2180.0,1060.6666666666667 86.230138889
1793.3333333333335,824.0,1790.0,877.3333333333334,1880.0,880.6666666666667,1873.3333333333335,827.3333333333334 192
1810.0,887.3333333333334,1816.6666666666667,930.6666666666667,1873.3333333333335,934.0,1873.3333333333335,890.6666666666667 97
1820.0,940.6666666666667,1826.6666666666667,987.3333333333335,1873.3333333333335,990.6666666666667,1876.6666666666667,937.3333333333335 72
1810.0,990.6666666666667,1816.6666666666667,1040.6666666666667,1880.0,1040.6666666666667,1880.0,994.0 50
1813.3333333333335,1050.6666666666667,1820.0,1097.3333333333335,1883.3333333333335,1097.3333333333335,1880.0,1044.0 72
1490.0,820.6666666666667,1490.0,867.3333333333334,1543.3333333333335,870.6666666666667,1543.3333333333335,824.0 瓶
1493.3333333333335,880.6666666666667,1493.3333333333335,930.6666666666667,1543.3333333333335,930.6666666666667,1550.0,874.0 支
1490.0,927.3333333333335,1490.0,980.6666666666667,1550.0,984.0,1550.0,934.0 盒
1486.6666666666667,990.6666666666667,1483.3333333333335,1044.0,1546.6666666666667,1047.3333333333335,1543.3333333333335,990.6666666666667 支
1486.6666666666667,1040.6666666666667,1483.3333333333335,1094.0,1546.6666666666667,1097.3333333333335,1546.6666666666667,1034.0 瓶
