796.0,445.0,796.0,517.0,1232.0,521.0,1232.0,453.0 3300174130
1364.0,405.0,1360.0,477.0,2068.0,485.0,2080.0,421.0 浙江增值税专用发票
2328.0,453.0,2324.0,537.0,2696.0,529.0,2692.0,465.0 20050538
2292.0,601.0,2292.0,649.0,2500.0,649.0,2500.0,613.0 开票日期：
2708.0,473.0,2716.0,517.0,2916.0,513.0,2912.0,469.0 3300174130
2680.0,505.0,2680.0,569.0,2916.0,569.0,2916.0,513.0 20050538
2556.0,593.0,2556.0,645.0,2888.0,641.0,2884.0,597.0 2018年06月15日
636.0,681.0,912.0,685.0,916.0,745.0,620.0,737.0 名称：
620.0,1573.0,620.0,1613.0,916.0,1621.0,912.0,1573.0 名称：
636.0,753.0,636.0,793.0,924.0,797.0,928.0,761.0 纳税人识别号：
624.0,1621.0,624.0,1669.0,928.0,1681.0,932.0,1641.0 纳税人识别号：
636.0,801.0,632.0,853.0,916.0,861.0,912.0,817.0 地址、电话：
628.0,1681.0,632.0,1729.0,916.0,1729.0,916.0,1689.0 地址、电话：
624.0,869.0,636.0,917.0,932.0,921.0,928.0,873.0 开户行及账号：
608.0,1721.0,624.0,1773.0,920.0,1777.0,920.0,1741.0 开户行及账号：
948.0,697.0,948.0,745.0,1580.0,741.0,1568.0,701.0 涟源市天龙电力电杆制造有限公司
988.0,757.0,988.0,809.0,1636.0,809.0,1636.0,753.0 91431382785352080K
956.0,813.0,948.0,865.0,1524.0,869.0,1528.0,829.0 涟源市桥头河镇15073867818
944.0,881.0,952.0,941.0,1716.0,929.0,1720.0,881.0 中国农业银行涟源支行610901040004708
604.0,941.0,600.0,993.0,1104.0,997.0,1116.0,941.0 货物或应税劳务、服务名称
588.0,997.0,584.0,1061.0,1172.0,1057.0,1172.0,1009.0 *试验检测机械*万能材料试验机
1204.0,941.0,1204.0,985.0,1404.0,989.0,1404.0,941.0 规格型号
1172.0,997.0,1172.0,1053.0,1348.0,1049.0,1344.0,1005.0 WES-600B
1476.0,945.0,1476.0,989.0,1572.0,989.0,1572.0,949.0 单位
1516.0,997.0,1520.0,1049.0,1572.0,1049.0,1568.0,1001.0 台
1652.0,941.0,1652.0,993.0,1804.0,1001.0,1796.0,961.0 数量
1784.0,1013.0,1788.0,1057.0,1840.0,1061.0,1840.0,1009.0 1
1896.0,949.0,1896.0,1001.0,2024.0,997.0,2024.0,949.0 单价
1868.0,1005.0,1872.0,1041.0,2092.0,1045.0,2092.0,1013.0 26724.137931
2172.0,961.0,2168.0,1001.0,2360.0,997.0,2352.0,957.0 金额
2268.0,1009.0,2268.0,1053.0,2456.0,1049.0,2452.0,1017.0 26724.14
2460.0,953.0,2456.0,1001.0,2548.0,1001.0,2548.0,957.0 税率
2488.0,1009.0,2492.0,1061.0,2556.0,1065.0,2556.0,1009.0 16%
2648.0,957.0,2656.0,1013.0,2816.0,997.0,2816.0,965.0 税额
2776.0,1005.0,2776.0,1053.0,2920.0,1053.0,2920.0,1009.0 4275.86
680.0,1401.0,680.0,1449.0,996.0,1457.0,1000.0,1397.0 合计
2168.0,1393.0,2168.0,1453.0,2468.0,1445.0,2460.0,1393.0 ￥26724.14
2660.0,1397.0,2664.0,1457.0,2932.0,1453.0,2928.0,1389.0 ￥4275.86
660.0,1481.0,656.0,1533.0,1032.0,1537.0,1020.0,1481.0 价税合计（大写）
1208.0,1477.0,1208.0,1533.0,1564.0,1537.0,1564.0,1489.0 叁万壹仟圆整
2248.0,1489.0,2248.0,1545.0,2388.0,1549.0,2388.0,1485.0 （小写）
2452.0,1485.0,2452.0,1533.0,2768.0,1529.0,2768.0,1485.0 ￥31000.00
948.0,1573.0,948.0,1617.0,1488.0,1617.0,1492.0,1577.0 桐庐科特华实验仪器有限公司
992.0,1629.0,988.0,1673.0,1660.0,1677.0,1664.0,1621.0 91330122589878085J
952.0,1689.0,960.0,1737.0,1680.0,1737.0,1680.0,1681.0 桐庐县城富春路205号0571-86833250
952.0,1745.0,952.0,1797.0,1844.0,1801.0,1844.0,1745.0 中国农业银行桐庐支行33001617135053009011
568.0,1801.0,564.0,1849.0,764.0,1857.0,756.0,1805.0 收款人：
748.0,1801.0,752.0,1837.0,928.0,1853.0,924.0,1797.0 叶关木
1224.0,1801.0,1224.0,1861.0,1368.0,1865.0,1376.0,1809.0 复核：
1380.0,1813.0,1384.0,1853.0,1528.0,1857.0,1528.0,1809.0 田向君
1732.0,1805.0,1732.0,1865.0,1920.0,1869.0,1920.0,1821.0 开票人：
1952.0,1805.0,1952.0,1853.0,2056.0,1853.0,2056.0,1809.0 陈菁
